datafile (written by JARVIS-Tools) 

   405   1 0.000000 7.207540433822374 18.03218686569792 6.312040323690001
   406   1 0.000000 7.207540433822374 18.03218686569792 19.42829532369
   407   1 0.000000 4.805022487863247 22.193470332585775 6.312040323690001
   408   1 0.000000 4.805022487863247 22.193470332585775 19.42829532369
   409   1 0.000000 21.62261955515382 1.387102966703388 6.312040323690001
   410   1 0.000000 21.62261955515382 1.387102966703388 19.42829532369
   411   1 0.000000 19.22011602427354 5.548361465940375 6.312040323690001
   412   1 0.000000 19.22011602427354 5.548361465940375 19.42829532369
   413   1 0.000000 16.817598078314415 9.709644932828231 6.312040323690001
   414   1 0.000000 16.817598078314415 9.709644932828231 19.42829532369
   415   1 0.000000 14.415080132355284 13.870928399716089 6.312040323690001
   416   1 0.000000 14.415080132355284 13.870928399716089 19.42829532369
   417   1 0.000000 12.012576601475006 18.03218689895308 6.312040323690001
   418   1 0.000000 12.012576601475006 18.03218689895308 19.42829532369
   419   1 0.000000 9.610058655515877 22.193470365840934 6.312040323690001
   420   1 0.000000 9.610058655515877 22.193470365840934 19.42829532369
   421   1 0.000000 26.4276268926471 1.3871029999583462 6.312040323690001
   422   1 0.000000 26.4276268926471 1.3871029999583462 19.42829532369
   423   1 0.000000 24.02512336176682 5.548361499195336 6.312040323690001
   424   1 0.000000 24.02512336176682 5.548361499195336 19.42829532369
   425   1 0.000000 21.622605415807698 9.709644966083191 6.312040323690001
   426   1 0.000000 21.622605415807698 9.709644966083191 19.42829532369
   427   1 0.000000 19.22008746984857 13.870928432971048 6.312040323690001
   428   1 0.000000 19.22008746984857 13.870928432971048 19.42829532369
   429   1 0.000000 16.817583938968287 18.032186932208038 6.312040323690001
   430   1 0.000000 16.817583938968287 18.032186932208038 19.42829532369
   431   1 0.000000 14.415065993009161 22.193470399095894 6.312040323690001
   432   1 0.000000 14.415065993009161 22.193470399095894 19.42829532369
   433   1 0.000000 2.4025037147026476 1.387102833682947 2.4321471646500004
   434   1 0.000000 2.4025037147026476 1.387102833682947 15.54840216465
   435   1 0.000000 1.8382236629819686e-07 5.548361332919937 2.4321471646500004
   436   1 0.000000 1.8382236629819686e-07 5.548361332919937 15.54840216465
   437   1 0.000000 -2.4025177621367604 9.709644799807792 2.4321471646500004
   438   1 0.000000 -2.4025177621367604 9.709644799807792 15.54840216465
   439   1 0.000000 -4.805035708095888 13.870928266695651 2.4321471646500004
   440   1 0.000000 -4.805035708095888 13.870928266695651 15.54840216465
   441   1 0.000000 -7.207539238976168 18.03218676593264 2.4321471646500004
   442   1 0.000000 -7.207539238976168 18.03218676593264 15.54840216465
   443   1 0.000000 -9.610057184935297 22.193470232820495 2.4321471646500004
   444   1 0.000000 -9.610057184935297 22.193470232820495 15.54840216465
   445   1 0.000000 7.207539882355278 1.3871028669381058 2.4321471646500004
   446   1 0.000000 7.207539882355278 1.3871028669381058 15.54840216465
   447   1 0.000000 4.805036351474996 5.5483613661750955 2.4321471646500004
   448   1 0.000000 4.805036351474996 5.5483613661750955 15.54840216465
   449   1 0.000000 2.40251840551587 9.709644833062951 2.4321471646500004
   450   1 0.000000 2.40251840551587 9.709644833062951 15.54840216465
   451   1 0.000000 4.595567423479642e-07 13.87092829995081 2.4321471646500004
   452   1 0.000000 4.595567423479642e-07 13.87092829995081 15.54840216465
   453   1 0.000000 -2.402503071323539 18.032186799187798 2.4321471646500004
   454   1 0.000000 -2.402503071323539 18.032186799187798 15.54840216465
   455   1 0.000000 -4.805021017282664 22.193470266075654 2.4321471646500004
   456   1 0.000000 -4.805021017282664 22.193470266075654 15.54840216465
   457   1 0.000000 12.012547219848562 1.387102900193066 2.4321471646500004
   458   1 0.000000 12.012547219848562 1.387102900193066 15.54840216465
   459   1 0.000000 9.61004368896828 5.548361399430057 2.4321471646500004
   460   1 0.000000 9.61004368896828 5.548361399430057 15.54840216465
   461   1 0.000000 7.207525743009154 9.70964486631791 2.4321471646500004
   462   1 0.000000 7.207525743009154 9.70964486631791 15.54840216465
   463   1 0.000000 4.805007797050026 13.870928333205768 2.4321471646500004
   464   1 0.000000 4.805007797050026 13.870928333205768 15.54840216465
   465   1 0.000000 2.402504266169745 18.032186832442758 2.4321471646500004
   466   1 0.000000 2.402504266169745 18.032186832442758 15.54840216465
   467   1 0.000000 -1.3679789381147576e-05 22.193470299330613 2.4321471646500004
   468   1 0.000000 -1.3679789381147576e-05 22.193470299330613 15.54840216465
   469   1 0.000000 16.81758338750119 1.3871029334482265 2.4321471646500004
   470   1 0.000000 16.81758338750119 1.3871029334482265 15.54840216465
   471   1 0.000000 14.41507985662091 5.548361432685214 2.4321471646500004
   472   1 0.000000 14.41507985662091 5.548361432685214 15.54840216465
   473   1 0.000000 12.01256191066178 9.70964489957307 2.4321471646500004
   474   1 0.000000 12.01256191066178 9.70964489957307 15.54840216465
   475   1 0.000000 9.610043964702655 13.870928366460927 2.4321471646500004
   476   1 0.000000 9.610043964702655 13.870928366460927 15.54840216465
   477   1 0.000000 7.207540433822374 18.03218686569792 2.4321471646500004
   478   1 0.000000 7.207540433822374 18.03218686569792 15.54840216465
   479   1 0.000000 4.805022487863247 22.193470332585775 2.4321471646500004
   480   1 0.000000 4.805022487863247 22.193470332585775 15.54840216465
   481   1 0.000000 21.62261955515382 1.387102966703388 2.4321471646500004
   482   1 0.000000 21.62261955515382 1.387102966703388 15.54840216465
   483   1 0.000000 19.22011602427354 5.548361465940375 2.4321471646500004
   484   1 0.000000 19.22011602427354 5.548361465940375 15.54840216465
   485   1 0.000000 16.817598078314415 9.709644932828231 2.4321471646500004
   486   1 0.000000 16.817598078314415 9.709644932828231 15.54840216465
   487   1 0.000000 14.415080132355284 13.870928399716089 2.4321471646500004
   488   1 0.000000 14.415080132355284 13.870928399716089 15.54840216465
   489   1 0.000000 12.012576601475006 18.03218689895308 2.4321471646500004
   490   1 0.000000 12.012576601475006 18.03218689895308 15.54840216465
   491   1 0.000000 9.610058655515877 22.193470365840934 2.4321471646500004
   492   1 0.000000 9.610058655515877 22.193470365840934 15.54840216465
   493   1 0.000000 26.4276268926471 1.3871029999583462 2.4321471646500004
   494   1 0.000000 26.4276268926471 1.3871029999583462 15.54840216465
   495   1 0.000000 24.02512336176682 5.548361499195336 2.4321471646500004
   496   1 0.000000 24.02512336176682 5.548361499195336 15.54840216465
   497   1 0.000000 21.622605415807698 9.709644966083191 2.4321471646500004
   498   1 0.000000 21.622605415807698 9.709644966083191 15.54840216465
   499   1 0.000000 19.22008746984857 13.870928432971048 2.4321471646500004
   500   1 0.000000 19.22008746984857 13.870928432971048 15.54840216465
   501   1 0.000000 16.817583938968287 18.032186932208038 2.4321471646500004
   502   1 0.000000 16.817583938968287 18.032186932208038 15.54840216465
   503   1 0.000000 14.415065993009161 22.193470399095894 2.4321471646500004
   504   1 0.000000 14.415065993009161 22.193470399095894 15.54840216465
   505   1 0.000000 1.4506990855899637e-05 2.7741806664600683 4.12598033535
   506   1 0.000000 1.4506990855899637e-05 2.7741806664600683 17.242235335350003
   507   1 0.000000 -2.4025034389682713 6.935464133347924 4.12598033535
   508   1 0.000000 -2.4025034389682713 6.935464133347924 17.242235335350003
   509   1 0.000000 -4.805006969848552 11.096722632584914 4.12598033535
   510   1 0.000000 -4.805006969848552 11.096722632584914 17.242235335350003
   511   1 0.000000 -7.207524915807678 15.25800609947277 4.12598033535
   512   1 0.000000 -7.207524915807678 15.25800609947277 17.242235335350003
   513   1 0.000000 -9.610042861766807 19.419289566360625 4.12598033535
   514   1 0.000000 -9.610042861766807 19.419289566360625 17.242235335350003
   515   1 0.000000 -12.012546392647087 23.580548065597615 4.12598033535
   516   1 0.000000 -12.012546392647087 23.580548065597615 17.242235335350003
   517   1 0.000000 4.80502184448414 2.7741806997150285 4.12598033535
   518   1 0.000000 4.80502184448414 2.7741806997150285 17.242235335350003
   519   1 0.000000 2.402503898525013 6.935464166602884 4.12598033535
   520   1 0.000000 2.402503898525013 6.935464166602884 17.242235335350003
   521   1 0.000000 3.676447325963937e-07 11.096722665839874 4.12598033535
   522   1 0.000000 3.676447325963937e-07 11.096722665839874 17.242235335350003
   523   1 0.000000 -2.4025175783143933 15.25800613272773 4.12598033535
   524   1 0.000000 -2.4025175783143933 15.25800613272773 17.242235335350003
   525   1 0.000000 -4.805035524273521 19.419289599615585 4.12598033535
   526   1 0.000000 -4.805035524273521 19.419289599615585 17.242235335350003
   527   1 0.000000 -7.2075390551538 23.580548098852574 4.12598033535
   528   1 0.000000 -7.2075390551538 23.580548098852574 17.242235335350003
   529   1 0.000000 9.61005801213677 2.7741807329701875 4.12598033535
   530   1 0.000000 9.61005801213677 2.7741807329701875 17.242235335350003
   531   1 0.000000 7.207540066177642 6.935464199858044 4.12598033535
   532   1 0.000000 7.207540066177642 6.935464199858044 17.242235335350003
   533   1 0.000000 4.805036535297362 11.096722699095034 4.12598033535
   534   1 0.000000 4.805036535297362 11.096722699095034 17.242235335350003
   535   1 0.000000 2.4025185893382357 15.258006165982888 4.12598033535
   536   1 0.000000 2.4025185893382357 15.258006165982888 17.242235335350003
   537   1 0.000000 6.433791106881172e-07 19.419289632870743 4.12598033535
   538   1 0.000000 6.433791106881172e-07 19.419289632870743 17.242235335350003
   539   1 0.000000 -2.4025028875011705 23.580548132107733 4.12598033535
   540   1 0.000000 -2.4025028875011705 23.580548132107733 17.242235335350003
   541   1 0.000000 14.415094179789401 2.7741807662253484 4.12598033535
   542   1 0.000000 14.415094179789401 2.7741807662253484 17.242235335350003
   543   1 0.000000 12.012576233830274 6.935464233113204 4.12598033535
   544   1 0.000000 12.012576233830274 6.935464233113204 17.242235335350003
   545   1 0.000000 9.610072702949992 11.096722732350191 4.12598033535
   546   1 0.000000 9.610072702949992 11.096722732350191 17.242235335350003
   547   1 0.000000 7.207554756990869 15.258006199238048 4.12598033535
   548   1 0.000000 7.207554756990869 15.258006199238048 17.242235335350003
   549   1 0.000000 4.80503681103174 19.419289666125902 4.12598033535
   550   1 0.000000 4.80503681103174 19.419289666125902 17.242235335350003
   551   1 0.000000 2.4025332801514616 23.58054816536289 4.12598033535
   552   1 0.000000 2.4025332801514616 23.58054816536289 17.242235335350003
   553   1 0.000000 19.220101517282686 2.7741807994803067 4.12598033535
   554   1 0.000000 19.220101517282686 2.7741807994803067 17.242235335350003
   555   1 0.000000 16.817583571323556 6.935464266368162 4.12598033535
   556   1 0.000000 16.817583571323556 6.935464266368162 17.242235335350003
   557   1 0.000000 14.415080040443277 11.09672276560515 4.12598033535
   558   1 0.000000 14.415080040443277 11.09672276560515 17.242235335350003
   559   1 0.000000 12.012562094484151 15.258006232493008 4.12598033535
   560   1 0.000000 12.012562094484151 15.258006232493008 17.242235335350003
   561   1 0.000000 9.610044148525024 19.41928969938086 4.12598033535
   562   1 0.000000 9.610044148525024 19.41928969938086 17.242235335350003
   563   1 0.000000 7.207540617644745 23.58054819861785 4.12598033535
   564   1 0.000000 7.207540617644745 23.58054819861785 17.242235335350003
   565   1 0.000000 24.025137684935313 2.774180832735468 4.12598033535
   566   1 0.000000 24.025137684935313 2.774180832735468 17.242235335350003
   567   1 0.000000 21.622619738976187 6.935464299623323 4.12598033535
   568   1 0.000000 21.622619738976187 6.935464299623323 17.242235335350003
   569   1 0.000000 19.220116208095906 11.096722798860313 4.12598033535
   570   1 0.000000 19.220116208095906 11.096722798860313 17.242235335350003
   571   1 0.000000 16.81759826213678 15.258006265748167 4.12598033535
   572   1 0.000000 16.81759826213678 15.258006265748167 17.242235335350003
   573   1 0.000000 14.41508031617765 19.419289732636024 4.12598033535
   574   1 0.000000 14.41508031617765 19.419289732636024 17.242235335350003
   575   1 0.000000 12.012576785297375 23.580548231873017 4.12598033535
   576   1 0.000000 12.012576785297375 23.580548231873017 17.242235335350003
   577   1 0.000000 2.4025037147026476 1.387102833682947 8.99027466465
   578   1 0.000000 2.4025037147026476 1.387102833682947 22.10652966465
   579   1 0.000000 1.8382236629819686e-07 5.548361332919937 8.99027466465
   580   1 0.000000 1.8382236629819686e-07 5.548361332919937 22.10652966465
   581   1 0.000000 -2.4025177621367604 9.709644799807792 8.99027466465
   582   1 0.000000 -2.4025177621367604 9.709644799807792 22.10652966465
   583   1 0.000000 -4.805035708095888 13.870928266695651 8.99027466465
   584   1 0.000000 -4.805035708095888 13.870928266695651 22.10652966465
   585   1 0.000000 -7.207539238976168 18.03218676593264 8.99027466465
   586   1 0.000000 -7.207539238976168 18.03218676593264 22.10652966465
   587   1 0.000000 -9.610057184935297 22.193470232820495 8.99027466465
   588   1 0.000000 -9.610057184935297 22.193470232820495 22.10652966465
   589   1 0.000000 7.207539882355278 1.3871028669381058 8.99027466465
   590   1 0.000000 7.207539882355278 1.3871028669381058 22.10652966465
   591   1 0.000000 4.805036351474996 5.5483613661750955 8.99027466465
   592   1 0.000000 4.805036351474996 5.5483613661750955 22.10652966465
   593   1 0.000000 2.40251840551587 9.709644833062951 8.99027466465
   594   1 0.000000 2.40251840551587 9.709644833062951 22.10652966465
   595   1 0.000000 4.595567423479642e-07 13.87092829995081 8.99027466465
   596   1 0.000000 4.595567423479642e-07 13.87092829995081 22.10652966465
   597   1 0.000000 -2.402503071323539 18.032186799187798 8.99027466465
   598   1 0.000000 -2.402503071323539 18.032186799187798 22.10652966465
   599   1 0.000000 -4.805021017282664 22.193470266075654 8.99027466465
   600   1 0.000000 -4.805021017282664 22.193470266075654 22.10652966465
   601   1 0.000000 12.012547219848562 1.387102900193066 8.99027466465
   602   1 0.000000 12.012547219848562 1.387102900193066 22.10652966465
   603   1 0.000000 9.61004368896828 5.548361399430057 8.99027466465
   604   1 0.000000 9.61004368896828 5.548361399430057 22.10652966465
   605   1 0.000000 7.207525743009154 9.70964486631791 8.99027466465
   606   1 0.000000 7.207525743009154 9.70964486631791 22.10652966465
   607   1 0.000000 4.805007797050026 13.870928333205768 8.99027466465
   608   1 0.000000 4.805007797050026 13.870928333205768 22.10652966465
   609   1 0.000000 2.402504266169745 18.032186832442758 8.99027466465
   610   1 0.000000 2.402504266169745 18.032186832442758 22.10652966465
   611   1 0.000000 -1.3679789381147576e-05 22.193470299330613 8.99027466465
   612   1 0.000000 -1.3679789381147576e-05 22.193470299330613 22.10652966465
   613   1 0.000000 16.81758338750119 1.3871029334482265 8.99027466465
   614   1 0.000000 16.81758338750119 1.3871029334482265 22.10652966465
   615   1 0.000000 14.41507985662091 5.548361432685214 8.99027466465
   616   1 0.000000 14.41507985662091 5.548361432685214 22.10652966465
   617   1 0.000000 12.01256191066178 9.70964489957307 8.99027466465
   618   1 0.000000 12.01256191066178 9.70964489957307 22.10652966465
   619   1 0.000000 9.610043964702655 13.870928366460927 8.99027466465
   620   1 0.000000 9.610043964702655 13.870928366460927 22.10652966465
   621   1 0.000000 7.207540433822374 18.03218686569792 8.99027466465
   622   1 0.000000 7.207540433822374 18.03218686569792 22.10652966465
   623   1 0.000000 4.805022487863247 22.193470332585775 8.99027466465
   624   1 0.000000 4.805022487863247 22.193470332585775 22.10652966465
   625   1 0.000000 21.62261955515382 1.387102966703388 8.99027466465
   626   1 0.000000 21.62261955515382 1.387102966703388 22.10652966465
   627   1 0.000000 19.22011602427354 5.548361465940375 8.99027466465
   628   1 0.000000 19.22011602427354 5.548361465940375 22.10652966465
   629   1 0.000000 16.817598078314415 9.709644932828231 8.99027466465
   630   1 0.000000 16.817598078314415 9.709644932828231 22.10652966465
   631   1 0.000000 14.415080132355284 13.870928399716089 8.99027466465
   632   1 0.000000 14.415080132355284 13.870928399716089 22.10652966465
   633   1 0.000000 12.012576601475006 18.03218689895308 8.99027466465
   634   1 0.000000 12.012576601475006 18.03218689895308 22.10652966465
   635   1 0.000000 9.610058655515877 22.193470365840934 8.99027466465
   636   1 0.000000 9.610058655515877 22.193470365840934 22.10652966465
   637   1 0.000000 26.4276268926471 1.3871029999583462 8.99027466465
   638   1 0.000000 26.4276268926471 1.3871029999583462 22.10652966465
   639   1 0.000000 24.02512336176682 5.548361499195336 8.99027466465
   640   1 0.000000 24.02512336176682 5.548361499195336 22.10652966465
   641   1 0.000000 21.622605415807698 9.709644966083191 8.99027466465
   642   1 0.000000 21.622605415807698 9.709644966083191 22.10652966465
   643   1 0.000000 19.22008746984857 13.870928432971048 8.99027466465
   644   1 0.000000 19.22008746984857 13.870928432971048 22.10652966465
   645   1 0.000000 16.817583938968287 18.032186932208038 8.99027466465
   646   1 0.000000 16.817583938968287 18.032186932208038 22.10652966465
   647   1 0.000000 14.415065993009161 22.193470399095894 8.99027466465
   648   1 0.000000 14.415065993009161 22.193470399095894 22.10652966465
   649   1 0.000000 1.4506990855899637e-05 2.7741806664600683 10.684107835350002
   650   1 0.000000 1.4506990855899637e-05 2.7741806664600683 23.80036283535
   651   1 0.000000 -2.4025034389682713 6.935464133347924 10.684107835350002
   652   1 0.000000 -2.4025034389682713 6.935464133347924 23.80036283535
   653   1 0.000000 -4.805006969848552 11.096722632584914 10.684107835350002
   654   1 0.000000 -4.805006969848552 11.096722632584914 23.80036283535
   655   1 0.000000 -7.207524915807678 15.25800609947277 10.684107835350002
   656   1 0.000000 -7.207524915807678 15.25800609947277 23.80036283535
   657   1 0.000000 -9.610042861766807 19.419289566360625 10.684107835350002
   658   1 0.000000 -9.610042861766807 19.419289566360625 23.80036283535
   659   1 0.000000 -12.012546392647087 23.580548065597615 10.684107835350002
   660   1 0.000000 -12.012546392647087 23.580548065597615 23.80036283535
   661   1 0.000000 4.80502184448414 2.7741806997150285 10.684107835350002
   662   1 0.000000 4.80502184448414 2.7741806997150285 23.80036283535
   663   1 0.000000 2.402503898525013 6.935464166602884 10.684107835350002
   664   1 0.000000 2.402503898525013 6.935464166602884 23.80036283535
   665   1 0.000000 3.676447325963937e-07 11.096722665839874 10.684107835350002
   666   1 0.000000 3.676447325963937e-07 11.096722665839874 23.80036283535
   667   1 0.000000 -2.4025175783143933 15.25800613272773 10.684107835350002
   668   1 0.000000 -2.4025175783143933 15.25800613272773 23.80036283535
   669   1 0.000000 -4.805035524273521 19.419289599615585 10.684107835350002
   670   1 0.000000 -4.805035524273521 19.419289599615585 23.80036283535
   671   1 0.000000 -7.2075390551538 23.580548098852574 10.684107835350002
   672   1 0.000000 -7.2075390551538 23.580548098852574 23.80036283535
   673   1 0.000000 9.61005801213677 2.7741807329701875 10.684107835350002
   674   1 0.000000 9.61005801213677 2.7741807329701875 23.80036283535
   675   1 0.000000 7.207540066177642 6.935464199858044 10.684107835350002
   676   1 0.000000 7.207540066177642 6.935464199858044 23.80036283535
   677   1 0.000000 4.805036535297362 11.096722699095034 10.684107835350002
   678   1 0.000000 4.805036535297362 11.096722699095034 23.80036283535
   679   1 0.000000 2.4025185893382357 15.258006165982888 10.684107835350002
   680   1 0.000000 2.4025185893382357 15.258006165982888 23.80036283535
   681   1 0.000000 6.433791106881172e-07 19.419289632870743 10.684107835350002
   682   1 0.000000 6.433791106881172e-07 19.419289632870743 23.80036283535
   683   1 0.000000 -2.4025028875011705 23.580548132107733 10.684107835350002
   684   1 0.000000 -2.4025028875011705 23.580548132107733 23.80036283535
   685   1 0.000000 14.415094179789401 2.7741807662253484 10.684107835350002
   686   1 0.000000 14.415094179789401 2.7741807662253484 23.80036283535
   687   1 0.000000 12.012576233830274 6.935464233113204 10.684107835350002
   688   1 0.000000 12.012576233830274 6.935464233113204 23.80036283535
   689   1 0.000000 9.610072702949992 11.096722732350191 10.684107835350002
   690   1 0.000000 9.610072702949992 11.096722732350191 23.80036283535
   691   1 0.000000 7.207554756990869 15.258006199238048 10.684107835350002
   692   1 0.000000 7.207554756990869 15.258006199238048 23.80036283535
   693   1 0.000000 4.80503681103174 19.419289666125902 10.684107835350002
   694   1 0.000000 4.80503681103174 19.419289666125902 23.80036283535
   695   1 0.000000 2.4025332801514616 23.58054816536289 10.684107835350002
   696   1 0.000000 2.4025332801514616 23.58054816536289 23.80036283535
   697   1 0.000000 19.220101517282686 2.7741807994803067 10.684107835350002
   698   1 0.000000 19.220101517282686 2.7741807994803067 23.80036283535
   699   1 0.000000 16.817583571323556 6.935464266368162 10.684107835350002
   700   1 0.000000 16.817583571323556 6.935464266368162 23.80036283535
   701   1 0.000000 14.415080040443277 11.09672276560515 10.684107835350002
   702   1 0.000000 14.415080040443277 11.09672276560515 23.80036283535
   703   1 0.000000 12.012562094484151 15.258006232493008 10.684107835350002
   704   1 0.000000 12.012562094484151 15.258006232493008 23.80036283535
   705   1 0.000000 9.610044148525024 19.41928969938086 10.684107835350002
   706   1 0.000000 9.610044148525024 19.41928969938086 23.80036283535
   707   1 0.000000 7.207540617644745 23.58054819861785 10.684107835350002
   708   1 0.000000 7.207540617644745 23.58054819861785 23.80036283535
   709   1 0.000000 24.025137684935313 2.774180832735468 10.684107835350002
   710   1 0.000000 24.025137684935313 2.774180832735468 23.80036283535
   711   1 0.000000 21.622619738976187 6.935464299623323 10.684107835350002
   712   1 0.000000 21.622619738976187 6.935464299623323 23.80036283535
   713   1 0.000000 19.220116208095906 11.096722798860313 10.684107835350002
   714   1 0.000000 19.220116208095906 11.096722798860313 23.80036283535
   715   1 0.000000 16.81759826213678 15.258006265748167 10.684107835350002
   716   1 0.000000 16.81759826213678 15.258006265748167 23.80036283535
   717   1 0.000000 14.41508031617765 19.419289732636024 10.684107835350002
   718   1 0.000000 14.41508031617765 19.419289732636024 23.80036283535
   719   1 0.000000 12.012576785297375 23.580548231873017 10.684107835350002
   720   1 0.000000 12.012576785297375 23.580548231873017 23.80036283535
   721   1 0.000000 1.4506990855899637e-05 2.7741806664600683 6.80421467631
   722   1 0.000000 1.4506990855899637e-05 2.7741806664600683 19.92046967631
   723   1 0.000000 -2.4025034389682713 6.935464133347924 6.80421467631
   724   1 0.000000 -2.4025034389682713 6.935464133347924 19.92046967631
   725   1 0.000000 -4.805006969848552 11.096722632584914 6.80421467631
   726   1 0.000000 -4.805006969848552 11.096722632584914 19.92046967631
   727   1 0.000000 -7.207524915807678 15.25800609947277 6.80421467631
   728   1 0.000000 -7.207524915807678 15.25800609947277 19.92046967631
   729   1 0.000000 -9.610042861766807 19.419289566360625 6.80421467631
   730   1 0.000000 -9.610042861766807 19.419289566360625 19.92046967631
   731   1 0.000000 -12.012546392647087 23.580548065597615 6.80421467631
   732   1 0.000000 -12.012546392647087 23.580548065597615 19.92046967631
   733   1 0.000000 4.80502184448414 2.7741806997150285 6.80421467631
   734   1 0.000000 4.80502184448414 2.7741806997150285 19.92046967631
   735   1 0.000000 2.402503898525013 6.935464166602884 6.80421467631
   736   1 0.000000 2.402503898525013 6.935464166602884 19.92046967631
   737   1 0.000000 3.676447325963937e-07 11.096722665839874 6.80421467631
   738   1 0.000000 3.676447325963937e-07 11.096722665839874 19.92046967631
   739   1 0.000000 -2.4025175783143933 15.25800613272773 6.80421467631
   740   1 0.000000 -2.4025175783143933 15.25800613272773 19.92046967631
   741   1 0.000000 -4.805035524273521 19.419289599615585 6.80421467631
   742   1 0.000000 -4.805035524273521 19.419289599615585 19.92046967631
   743   1 0.000000 -7.2075390551538 23.580548098852574 6.80421467631
   744   1 0.000000 -7.2075390551538 23.580548098852574 19.92046967631
   745   1 0.000000 9.61005801213677 2.7741807329701875 6.80421467631
   746   1 0.000000 9.61005801213677 2.7741807329701875 19.92046967631
   747   1 0.000000 7.207540066177642 6.935464199858044 6.80421467631
   748   1 0.000000 7.207540066177642 6.935464199858044 19.92046967631
   749   1 0.000000 4.805036535297362 11.096722699095034 6.80421467631
   750   1 0.000000 4.805036535297362 11.096722699095034 19.92046967631
   751   1 0.000000 2.4025185893382357 15.258006165982888 6.80421467631
   752   1 0.000000 2.4025185893382357 15.258006165982888 19.92046967631
   753   1 0.000000 6.433791106881172e-07 19.419289632870743 6.80421467631
   754   1 0.000000 6.433791106881172e-07 19.419289632870743 19.92046967631
   755   1 0.000000 -2.4025028875011705 23.580548132107733 6.80421467631
   756   1 0.000000 -2.4025028875011705 23.580548132107733 19.92046967631
   757   1 0.000000 14.415094179789401 2.7741807662253484 6.80421467631
   758   1 0.000000 14.415094179789401 2.7741807662253484 19.92046967631
   759   1 0.000000 12.012576233830274 6.935464233113204 6.80421467631
   760   1 0.000000 12.012576233830274 6.935464233113204 19.92046967631
   761   1 0.000000 9.610072702949992 11.096722732350191 6.80421467631
   762   1 0.000000 9.610072702949992 11.096722732350191 19.92046967631
   763   1 0.000000 7.207554756990869 15.258006199238048 6.80421467631
   764   1 0.000000 7.207554756990869 15.258006199238048 19.92046967631
   765   1 0.000000 4.80503681103174 19.419289666125902 6.80421467631
   766   1 0.000000 4.80503681103174 19.419289666125902 19.92046967631
   767   1 0.000000 2.4025332801514616 23.58054816536289 6.80421467631
   768   1 0.000000 2.4025332801514616 23.58054816536289 19.92046967631
   769   1 0.000000 19.220101517282686 2.7741807994803067 6.80421467631
   770   1 0.000000 19.220101517282686 2.7741807994803067 19.92046967631
   771   1 0.000000 16.817583571323556 6.935464266368162 6.80421467631
   772   1 0.000000 16.817583571323556 6.935464266368162 19.92046967631
   773   1 0.000000 14.415080040443277 11.09672276560515 6.80421467631
   774   1 0.000000 14.415080040443277 11.09672276560515 19.92046967631
   775   1 0.000000 12.012562094484151 15.258006232493008 6.80421467631
   776   1 0.000000 12.012562094484151 15.258006232493008 19.92046967631
   777   1 0.000000 9.610044148525024 19.41928969938086 6.80421467631
   778   1 0.000000 9.610044148525024 19.41928969938086 19.92046967631
   779   1 0.000000 7.207540617644745 23.58054819861785 6.80421467631
   780   1 0.000000 7.207540617644745 23.58054819861785 19.92046967631
   781   1 0.000000 24.025137684935313 2.774180832735468 6.80421467631
   782   1 0.000000 24.025137684935313 2.774180832735468 19.92046967631
   783   1 0.000000 21.622619738976187 6.935464299623323 6.80421467631
   784   1 0.000000 21.622619738976187 6.935464299623323 19.92046967631
   785   1 0.000000 19.220116208095906 11.096722798860313 6.80421467631
   786   1 0.000000 19.220116208095906 11.096722798860313 19.92046967631
   787   1 0.000000 16.81759826213678 15.258006265748167 6.80421467631
   788   1 0.000000 16.81759826213678 15.258006265748167 19.92046967631
   789   1 0.000000 14.41508031617765 19.419289732636024 6.80421467631
   790   1 0.000000 14.41508031617765 19.419289732636024 19.92046967631
   791   1 0.000000 12.012576785297375 23.580548231873017 6.80421467631
   792   1 0.000000 12.012576785297375 23.580548231873017 19.92046967631
   793   1 0.000000 0.0 0.0 8.49807407952
   794   1 0.000000 0.0 0.0 21.61432907952
   795   1 0.000000 26.427641399637963 4.161283666418413 8.49807407952
   796   1 0.000000 26.427641399637963 4.161283666418413 21.61432907952
   797   1 0.000000 24.025137868757678 8.322542165655404 8.49807407952
   798   1 0.000000 24.025137868757678 8.322542165655404 21.61432907952
   799   1 0.000000 -7.2075394227985345 12.4838254330127 8.49807407952
   800   1 0.000000 -7.2075394227985345 12.4838254330127 21.61432907952
   801   1 0.000000 19.220101976839427 16.645109099431114 8.49807407952
   802   1 0.000000 19.220101976839427 16.645109099431114 21.61432907952
   803   1 0.000000 16.817598445959145 20.806367598668103 8.49807407952
   804   1 0.000000 16.817598445959145 20.806367598668103 21.61432907952
   805   1 0.000000 -9.610042677944438 24.967650899280564 8.49807407952
   806   1 0.000000 -9.610042677944438 24.967650899280564 21.61432907952
   807   1 0.000000 2.4025182216935033 4.161283500143015 8.49807407952
   808   1 0.000000 2.4025182216935033 4.161283500143015 21.61432907952
   809   1 0.000000 1.4690813222330633e-05 8.322541999380004 8.49807407952
   810   1 0.000000 1.4690813222330633e-05 8.322541999380004 21.61432907952
   811   1 0.000000 -2.402503255145905 12.483825466267861 8.49807407952
   812   1 0.000000 -2.402503255145905 12.483825466267861 21.61432907952
   813   1 0.000000 -4.805021201105031 16.64510893315572 8.49807407952
   814   1 0.000000 -4.805021201105031 16.64510893315572 21.61432907952
