Ni3S2,0.0
Ni3S4,0.0
Cu7S4,0.0
CuS,0.0
ZnS,2.0186
GaS,1.8818
Ga2S3,1.6981
GeS,1.2376
GeS2,2.2648
AsS,1.9426
As2S3,2.0878
SBr,2.2294
Rb2S,1.9641
Rb2S3,1.3218
RbS,1.5613
Rb2S5,1.9539
SrS,2.497
Y2S3,1.488
YS,0
Y5S7,0
ZrS3,1.363
ZrS2,1.0478
Zr9S2,0
ZrS,0
Zr3S4,0.0069
NbS2,0.0
Nb3S4,0
Nb21S8,0
Nb25S48,0
Nb3S5,0.0039
MoS2,1.2042
TcS2,1.1885
RuS2,0.6676
Rh2S3,0.1946
Rh3S4,0
Rh17S15,0.0265
PdS,0.0
PdS2,0.6036
Pd16S7,0.0
Pd4S,0.0
Pd3S,0
Ag2S,1.3608
CdS,1.1162
InS,1.3508
In2S3,0.8349
SnS2,1.5586
SnS,0.9055
Sb2S3,1.2828
CsS,1.7141
Cs2S,2.0957
BaS,2.1515
BaS2,1.5761
LaS,0
La10S19,0.7226
LaS2,0.6313
La2S3,1.0342
CeS2,0.0
CeS,0.0036
Ce2S3,0.0
PrS,0
PrS2,0.3434
Pr10S19,0.5101
Pr2S3,0.7775
NdS,0
Nd2S3,0.7596
Nd10S19,0.5009
Pm2S3,2.4211
Sm2S3,0.7441
SmS,0
Sm10S19,0.4965
EuS,0.0468
Gd2S3,0.0262
GdS,0.0
Gd10S19,0.01
Tb2S3,0.5791
TbS,0
Dy2S3,0.5938
DyS,0.0509
HoS,0
Ho2S3,1.4613
Er2S3,1.4612
ErS,0
TmS,0
Tm2S3,2.2738
YbS,2.2234
Lu2S3,2.5704
LuS,0.0502
Hf2S,0.0
HfS3,1.1326
TaS2,0.0
Ta3S2,0.0
TaS3,0.0286
Ta27S50,0.0094
WS2,1.5625
ReS2,1.4428
OsS2,0.0
IrS2,0.5312
Ir2S3,1.0711
PtS,0.3669
PtS2,1.5426
Au2S,1.9021
HgS,0.0
Tl2S,0.5886
PbS,0.4608
Bi2S3,1.3618
Ac2S3,2.2729
ThS,0.0
Th2S3,0.0
ThS2,1.0319
Th2S5,1.7022
Pa2S3,0
PaS3,0
US2,0.0
US,0.0
US3,0
U2S3,0.0033
U3S5,0.0048
NpS,0
Np2S3,0.0
PuS,0.0
PuS2,0.0
Pu2S3,0
KCl,5.027
CaCl2,5.3548
ScCl3,3.8723
Sc7Cl10,0.0818
Sc5Cl8,0.0013
TiCl3,0
TiCl4,3.4576
Ti7Cl16,0.0137
VCl2,1.2546
VCl4,0
VCl3,0.0
CrCl3,1.452
MnCl2,1.7923
FeCl2,0.0357
FeCl3,0.4308
CoCl2,0.1539
NiCl2,0.7567
CuCl,0.5612
CuCl2,0.0917
ZnCl2,4.0533
GaCl2,3.8516
GaCl3,4.2044
Ge3Cl8,0.0
GeCl4,4.1254
AsCl3,3.9873
AsCl5,1.4376
SeCl4,3.0467
BrCl,1.3235
RbCl,4.8393
SrCl2,5.2286
YCl3,4.9301
Y2Cl3,0.7587
ZrCl2,0.8481
ZrCl3,0.0
ZrCl,0.0
ZrCl4,3.6447
NbCl5,2.2205
Nb3Cl8,0.146
NbCl4,1.0769
Nb3Cl7,0.9765
MoCl2,2.4548
MoCl5,0
TcCl4,0.7829
RuCl3,0
RhCl3,1.5212
PdCl2,1.3705
AgCl,0.9539
Ag2Cl3,0
CdCl2,3.5214
InCl,2.1862
In5Cl9,2.9777
In7Cl9,2.1903
In2Cl3,2.4533
InCl3,3.0405
SnCl4,3.551
SnCl2,3.0724
SbCl5,1.8233
SbCl3,3.7419
TeCl4,3.1163
ICl,1.8269
ICl3,1.7688
CsCl,4.8492
BaCl2,5.4309
LaCl3,3.6454
CeCl3,0.0
PrCl3,4.3439
NdCl3,4.2998
PmCl3,3.5399
SmCl3,3.4912
EuCl2,1.2144
EuCl3,0.0
GdCl3,2.0054
Gd2Cl3,0.1209
TbCl3,4.5211
DyCl3,3.8943
HoCl3,3.7011
ErCl3,3.7739
TmCl3,4.917
YbCl2,5.3972
LuCl3,3.8453
HfCl4,4.1644
TaCl5,2.8237
Ta2Cl5,1.2195
WCl6,1.7484
WCl3,0.0
ReCl3,0.9625
ReCl5,0
OsCl4,0.5105
IrCl3,1.8911
PtCl2,1.8227
PtCl3,0.9911
AuCl,1.8679
AuCl2,0.8979
AuCl3,1.345
HgCl,2.7243
HgCl2,2.8686
TlCl,2.5365
Tl2Cl3,1.8789
TlCl2,2.2405
PbCl4,2.1115
PbCl2,3.2575
BiCl3,3.3547
Bi6Cl7,1.616
AcCl3,5.0859
ThCl4,3.6379
PaCl4,0.0158
PaCl5,2.4189
UCl3,0.0
UCl4,0.0
UCl6,1.5939
UCl5,0.3351
NpCl4,0.0
NpCl3,0.0118
PuCl3,0.0
PuCl2,0.1521
KZn13,0.1093
K2Ga3,0.2183
KGa3,0.2163
K3Ga13,0.0
KGe,0.9106
K4Ge23,0.0946
KAs,0.6695
K3As,0.1136
K3As11,1.4671
K3As7,1.5474
K2Se,2.0909
KSe,0.7039
K2Se3,0.633
K2Se5,0.9323
KBr,4.3102
KAg2,0.0
KCd13,0.0327
KIn4,0.0358
K8In11,0
K17In41,0.0803
K4Sn9,1.1221
KSn,0.7337
K4Sn23,0.0355
KSb2,0.2112
KSb,0.7523
K5Sb4,0.012
K3Sb,0.3936
KTe,0.6627
K2Te,2.1383
K2Te3,0.5694
KI,3.8513
CsK2,0.0123
K2Au3,0.0453
KAu5,0.0693
K2Hg7,0.0
KHg,0.0051
KHg2,0.0186
K5Hg7,0.0298
KHg11,0.1037
K49Tl108,0.0958
K8Tl11,0
KTl,0.1531
KPb2,0.0
KPb,0.3735
K5Pb24,0.0034
KBi2,0.0
K3Bi,0.025
KBi,0.4059
CaNi5,0.0
CaNi2,0.0461
CaCu5,0.0166
Ca2Cu,0.0192
CaCu,0
CaZn2,0.0
Ca5Zn3,0.0
CaZn,0.0
CaZn5,0.0
CaZn11,0.0313
CaGa,0.0
CaGa2,0.0962
Ca3Ga5,0.1049
Ca28Ga11,0
CaGa4,0.0137
CaGe,0.0
Ca2Ge,0.3147
Ca5Ge3,0.0055
CaGe2,0
Ca5As3,0.0
CaAs,0.0
Ca2As3,0.3204
CaAs3,0.0
CaSe,2.0767
CaBr2,4.5304
CaRh2,0
CaPd2,0.0
CaPd,0.0
CaPd5,0.0
Ca2Ag7,0.0
CaAg,0.0
Ca5Ag3,0.0321
CaAg2,0.0
CaCd2,0.0
Ca3Cd2,0.0
CaCd,0.0
CaIn2,0.0
CaIn,0.1143
Ca2In,0.0
CaSn3,0.0
Ca2Sn,0.0564
CaSn,0.0
Ca31Sn20,0.0212
CaSb2,0.0
Ca2Sb,0.0
Ca5Sb3,0.2412
Ca11Sb10,0.0
CaTe,1.5536
CaI2,3.8971
Ca5Ir,0.0
CaIr2,0
CaPt2,0.0225
CaPt5,0.0356
Ca3Au4,0.0
CaAu,0.0
CaAu2,0.0
Ca3Au,0.0
Ca5Au4,0.0
CaAu5,0
Ca5Au2,0.0038
Ca5Au3,0.0057
Ca7Au3,0.0135
Ca3Hg2,0.0
CaHg,0.0
CaHg2,0.0
CaHg3,0
CaTl3,0.0793
CaTl,0.0435
CaPb3,0.0
CaPb,0.0
Ca2Pb,0.4639
Ca5Bi3,0.0
Ca2Bi,0.0915
Ca11Bi10,0.0
ScMn2,0.0
ScFe2,0.0
ScCo2,0.0
Sc3Co,0.0
ScCo,0.0
ScNi2,0.0198
ScNi5,0
ScNi,0.1961
Sc2Ni,0.0323
ScCu,0.0459
ScZn2,0.0
ScZn,0.0393
ScZn12,0.0701
Sc3Zn17,0.0942
ScZn3,0
ScGa,0.0
ScGa2,0.0
Sc3Ga2,0.0
ScGa3,0.0
ScGe2,0.0
Sc5Ge3,0.0
ScGe,0.0
ScAs,0.0
Sc5As3,0.0
ScSe,0
Sc2Se3,0.8744
ScBr2,0
Sc3Tc,0
ScTc3,0
ScRu2,0
ScRu,0.0718
ScRh3,0.0
ScRh,0.0
Sc57Rh13,0.0385
ScPd3,0.0788
ScPd,0.2258
ScAg4,0.0108
ScAg,0.0
ScCd7,0.0
ScCd,0.044
ScCd3,0.0
ScIn3,0.2543
Sc3In,0.0
Sc2In,0.0036
Sc5Sn3,0.0
ScSn2,0.0289
ScSb,0.0
Sc2Sb,0.0
Sc8Te3,0.0046
ScTe,0
Sc2Te3,0.0208
Sc2Te,0.0021
Sc12I25,0.0012
Sc5Re24,0.0689
ScRe2,0.0
ScOs2,0
Sc11Os4,0.0
ScIr,0.0
Sc11Ir4,0.0
ScIr3,0.0
Sc2Pt,0.0
ScPt3,0.1011
ScPt,0.0625
ScAu,0.0
ScHg,0.0287
ScHg3,0.0461
Sc3Hg,0
Sc5Pb3,0.0
Sc6Pb5,0.0063
Sc5Bi3,0.0
ScBi,0.0
TiCr2,0.0
TiMn2,0.0
TiFe,0.0
TiFe2,0.0
TiCo,0.0061
TiCo3,0.0052
Ti2Ni,0.0138
TiNi,0.0
TiNi3,0.0
Ti2Cu,0.0148
TiCu,0.0
TiCu3,0.0229
Ti3Cu4,0.0038
TiZn3,0.0
TiZn2,0.008
Ti3Zn,0.0482
TiZn16,0.0214
Ti3Ga,0.0661
TiGa,0.066
TiGa3,0.0476
Ti2Ga,0.0292
Ti2Ga3,0.0346
TiGa2,0
Ti6Ge5,0.0
TiGe2,0
Ti5Ge3,0
TiAs2,0.0
TiAs,0.0
Ti4As3,0
Ti3Se4,0.0
Ti5Se4,0.0
Ti2Se,0
Ti45Se16,0
TiSe2,0.0
TiBr3,0.0152
TiBr4,2.7939
Ti7Br16,0.004
TiTc,0.2771
TiRu,0.0
TiRh,0.0121
TiRh3,0.0963
Ti3Rh5,0.0624
Ti2Pd,0.0
Ti3Pd5,0.07
Ti2Pd3,0.011
TiPd3,0.0
Ti2Cd,0.0105
Ti3In,0
Ti3Sn,0.0
Ti2Sn3,0.0
Ti2Sn,0.0157
Ti6Sn5,0.0292
Ti5Sn3,0.0
TiSb2,0.0
Ti3Sb,0.0
TiSb,0.0
Ti5Sb3,0.0
TiTe2,0.0
Ti3Te4,0.0014
Ti5Te4,0.0
TiI4,1.0867
TiI3,0.168
TiRe,0.0972
Ti5Re24,0.0231
TiOs,0.0
Ti3Ir,0.0
TiIr,0.0478
TiIr3,0.0187
Ti3Pt,0.0
Ti3Pt5,0.021
TiPt8,0.0084
TiPt3,0.0
Ti3Au,0.0
TiAu4,0.0048
Ti3Hg,0.0
Ti3Pb,0
Ti8Bi9,0.0042
Ti2Bi,0
U2Ti,0.0
MnV,0.0
MnV3,0
VFe,0.0165
VFe3,0.0043
V3Co,0.0096
VCo3,0.0105
VNi3,0.0074
VNi2,0.0035
V3Ni,0.0
VZn3,0.2267
V4Zn5,0.0112
V3Ga,0.006
V2Ga5,0.0545
V8Ga41,0.0086
V6Ga5,0
V3Ge,0.0
V17Ge31,0.0014
V5Ge3,0.0036
VAs,0.0
V3As,0.0
V2Se9,0.713
V3Se4,0.0024
VSe2,0
VBr3,0
VTc,0.0
VRu,0.0083
V3Ru,0
V3Rh,0.0198
VRh,0.0069
VRh3,0
VPd3,0.0048
VPd2,0.0067
V3Pd,0.0244
VSn2,0.0
V3Sn,0.1268
V3Sb,0.0
V5Te4,0
V3Te4,0.0024
VTe2,0.0024
VI3,0.3952
TaV2,0
V3Re,0
V3Os,0.0625
V3Ir,0.01
VIr,0
VIr3,0
VPt,0.0476
V3Pt,0.0
VPt2,0.0004
VPt3,0.0066
V3Au,0.006
CrNi2,0.0
Cr3Ga,0.0
Cr3Ge,0.0
CrAs,0.0
Cr2Se3,0.0
CrBr3,1.267
ZrCr2,0.0
NbCr2,0.0186
CrRh3,0.0108
CrPd3,0.0337
Cr2Te3,0.0
CrTe2,0
CrI2,0.0153
HfCr2,0.0313
TaCr2,0.0031
CrIr3,0.0528
CrPt3,0.0
MnNi3,0.0131
MnZn3,0.0319
Mn2Ga5,0.0
MnGa,0.0061
Mn11Ge8,0.0068
Mn3Ge,0
MnAs,0.0
MnSe,0.098
MnSe2,0.0
MnBr2,1.5958
ZrMn2,0.0
Mn2Nb,0.0
MnRu3,0
MnRh,0.0
MnPd,0.0449
MnPd3,0.0
Mn11Pd21,0.0
MnSb,0.0
MnTe2,0.0
MnI2,1.1707
DyMn12,0.022
HoMn12,0.0211
ErMn12,0.0023
HfMn2,0.0
TaMn2,0.0
MnIr,0.0215
Mn3Ir,0
MnIr3,0
MnPt3,0.0182
MnPt,0.015
MnAu2,0.0119
MnAu4,0.0076
UMn2,0
FeCo,0.038
Fe11Co5,0.0
Fe9Co7,0.0
FeNi,0.0043
FeNi3,0.0
Zn13Fe,0.0
Ga3Fe,0.2215
GaFe3,0.0
FeGe,0.0169
Fe3Ge,0.0026
FeAs,0.0
FeAs2,0.2802
FeSe,0.1294
FeSe2,0.3598
FeBr3,0.0
FeBr2,0.5377
YFe5,0.0365
YFe2,0.0
ZrFe2,0.0
Zr3Fe,0.0078
NbFe2,0
Fe7Mo6,0
FeRh,0.0579
FePd3,0.0
FeSb2,0.0
FeTe2,0.0753
FeI2,0
CeFe2,0.0
GdFe2,0.0109
TbFe2,0.0
TbFe3,0.0034
DyFe5,0
DyFe2,0.0
HoFe2,0.0
HoFe3,0.0147
ErFe2,0.0104
ErFe3,0
TmFe2,0.0
LuFe2,0.0204
Hf2Fe,0.0025
HfFe2,0.0
TaFe2,0
Fe2W,0.0
Fe2Re3,0.0004
Fe3Re,0
FePt,0.0
ThFe5,0.0
Th2Fe7,0.0036
Th7Fe3,0.0079
UFe2,0.0123
Zn13Co,0.0104
GaCo,0.0
Ga3Co,0.0
CoGe2,0.0
CoGe,0.0097
CoAs2,0.1739
CoAs3,0.0
CoAs,0.0
CoSe2,0.0
Co9Se8,0.0474
CoBr2,0.16
YCo3,0.0
YCo2,0.0011
YCo,0
Y2Co17,0
Y8Co5,0
Zr2Co,0.0
ZrCo2,0.0
ZrCo,0.013
Zr6Co23,0.008
Zr3Co,0.002
NbCo2,0.0
Nb6Co7,0.0081
Co3Mo,0.0
CoTc3,0
In3Co,0.0
CoSn,0.0499
CoSb3,0.1651
CoSb,0.0
CoTe2,0.0
Co19Te34,0.0029
La3Co,0.0196
LaCo13,0.004
La2Co3,0
CeCo2,0.0
PrCo5,0.0087
Pr3Co,0.0185
Nd2Co17,0.0024
Sm5Co2,0.0109
Sm2Co7,0.0
SmCo2,0.0058
GdCo2,0.0061
TbCo5,0.0
TbCo2,0.0024
Tb12Co7,0.0125
DyCo2,0.0
Dy12Co7,0.0037
DyCo3,0
Dy2Co17,0
Dy3Co,0.0
HoCo2,0.0
HoCo3,0.0123
Ho12Co7,0.001
Ho2Co17,0.0074
Ho3Co,0.0256
ErCo2,0.0
ErCo3,0
Er12Co7,0.0023
Er2Co17,0.0019
TmCo2,0.0058
YbCo2,0.0
LuCo2,0.0154
HfCo,0.0197
HfCo2,0.0037
Ta2Co,0.0
TaCo3,0.0
Co3W,0.0199
CoRe3,0
CoPt3,0.0075
CoPt,0.0141
Co3Pt,0
Th7Co3,0.0095
Th2Co17,0.0117
ThCo,0.0
PaCo3,0.056
UCo2,0.0165
NpCo2,0.0011
PuCo2,0.0031
Zn11Ni2,0.0
ZnNi,0.2508
Zn53Ni16,0
Ga7Ni3,0.0
GaNi3,0.1262
Ga9Ni13,0.0221
Ga3Ni2,0.0317
Ga3Ni5,0.0034
NiGe,0.0
Ni5Ge3,0
Ni3Ge,0.0
Ni11As8,0.0
Ni5As2,0.0413
NiAs2,0.0
NiSe2,0.0
Ni3Se4,0.0062
Ni3Se2,0
NiSe,0
NiBr2,0.0
YNi5,0.0096
YNi2,0.0152
Y3Ni2,0
YNi3,0
Y2Ni7,0
YNi,0.0273
Zr2Ni,0.0
ZrNi,0.0
Zr2Ni7,0.0
ZrNi3,0.0
NbNi3,0.0
Ni3Mo,0.0
Ni4Mo,0.0
Tc3Ni,0
InNi,0.0555
In3Ni2,0.0288
Ni3Sn4,0.0151
Ni3Sn2,0.0282
Ni3Sn,0.0
NiSb,0.0
NiSb2,0.0
Ni3Sb,0
Ni5Sb2,0.0
NiTe2,0.0
NiTe,0.0
Ni3Te2,0.0
NiI2,0.0
LaNi5,0.039
La2Ni3,0.0
La7Ni3,0.0
La7Ni16,0
La2Ni7,0.0033
CeNi3,0
CeNi5,0.0
CeNi2,0.0
CeNi,0.0
PrNi,0.0
PrNi5,0.0133
PrNi2,0.0
NdNi5,0.0188
NdNi2,0.0967
PmNi3,0
SmNi2,0.1388
SmNi5,0.0401
EuNi5,0.0064
GdNi5,0.0384
GdNi2,0.0
GdNi,0.0
Gd2Ni7,0
TbNi2,0.0121
Tb3Ni,0.0166
TbNi5,0.0085
TbNi,0.0038
Dy3Ni2,0.0
DyNi2,0.0698
DyNi5,0.0277
DyNi,0.0
Dy2Ni7,0
HoNi3,0.0067
HoNi2,0.0
HoNi5,0.0105
HoNi,0.0444
ErNi5,0.0131
ErNi3,0.0092
ErNi2,0.0
ErNi,0
TmNi,0.0
TmNi5,0.0092
TmNi2,0.0
YbNi5,0.0154
YbNi2,0.0
LuNi5,0.0018
LuNi2,0.0374
Hf2Ni,0.0
HfNi3,0.0304
Ta2Ni,0.0108
TaNi3,0
TaNi2,0.002
Ni4W,0.0085
Re3Ni,0
Ni3Pt,0.0
NiPt,0.0
NiBi3,0.0
Th7Ni3,0.0
ThNi5,0.009
ThNi,0.0147
Th2Ni7,0
ThNi2,0.0
PaNi3,0.0353
UNi5,0.0071
U11Ni16,0
PuNi3,0
PuNi5,0.0245
Zn8Cu5,0.0
Ga2Cu,0.1119
GaCu3,0
Cu3Ge,0.0
CuSe,0.0
Cu3Se2,0.1021
CuSe2,0.0
CuBr,0.4859
CuBr2,0.0029
SrCu5,0.0191
YCu,0.0
YCu5,0.0326
YCu2,0.0
Zr2Cu,0.0119
ZrCu5,0.044
Cu3Pd,0.0841
In7Cu10,0.0
In3Cu7,0.0058
CuSn,0.0
CuTe,0.0525
CuI,1.6308
BaCu,0.0
BaCu13,0.0188
LaCu5,0.0443
LaCu2,0.0783
LaCu6,0.0458
CeCu2,0.0003
CeCu6,0.0077
PrCu5,0.0512
NdCu,0.0
NdCu5,0.0054
NdCu2,0.0134
PmCu3,0
SmCu5,0.021
SmCu,0.1757
EuCu5,0.0396
GdCu5,0
GdCu,0.0
TbCu2,0.003
TbCu5,0.062
TbCu,0.0
DyCu,0.0
DyCu5,0.1103
HoCu,0.0
HoCu5,0.0
HoCu2,0.0035
ErCu,0.0
ErCu5,0.0859
TmCu,0.0
TmCu5,0.0737
YbCu,0.0
YbCu2,0
YbCu5,0.0775
LuCu5,0
Hf3Cu8,0.0209
Hf2Cu,0.0075
Cu3Pt,0.0243
CuPt7,0.0143
CuPt,0
Cu3Au,0.0
CuAu,0.0
ThCu6,0.0
ThCu2,0.0
ZnAs2,0.2249
Zn3As2,0.0757
ZnSe,1.1693
ZnBr2,3.2203
RbZn13,0.0864
SrZn,0.0131
SrZn5,0.0
SrZn11,0.0
SrZn2,0
SrZn13,0.0
Y2Zn17,0.0984
YZn12,0.0434
YZn3,0.057
YZn,0.1077
ZrZn,0.0
ZrZn2,0.0116
ZrZn22,0.0446
ZrZn3,0
NbZn3,0.4481
NbZn2,0.119
Zn7Mo,0.2105
Zn3Ru,0.0
Zn13Rh,0.0266
Zn11Rh2,0.0
ZnRh,0.2266
Zn3Rh,0.1194
ZnPd,0.0
Zn3Pd,0.1845
ZnPd3,0.0599
Zn8Ag5,0.1464
ZnAg3,0.0661
ZnSb,0.041
ZnTe,1.0787
ZnI2,2.9076
BaZn,0.0
BaZn5,0.0207
BaZn13,0.1746
LaZn5,0.0273
LaZn,0.0878
LaZn11,0
La2Zn17,0.0463
LaZn2,0
LaZn4,0
Ce2Zn17,0.0
CeZn11,0.0061
Ce13Zn58,0
CeZn2,0.0012
Ce3Zn22,0
Ce3Zn11,0
PrZn,0.1181
PrZn11,0
Pr13Zn58,0
Pr2Zn17,0.1024
NdZn,0.1584
Nd2Zn17,0.1024
NdZn5,0.0285
NdZn11,0.0401
NdZn2,0.012
PmZn3,0.1204
SmZn,0.0714
Sm2Zn17,0.1034
SmZn5,0
SmZn2,0.0084
EuZn,0.0322
EuZn5,0.0514
EuZn2,0.0035
Gd2Zn17,0
GdZn,0.0
TbZn,0.0454
Tb2Zn17,0
TbZn2,0.0019
DyZn,0.0966
DyZn3,0.0386
Dy2Zn17,0.1014
DyZn2,0
HoZn,0.1322
Ho2Zn17,0.1026
HoZn3,0.011
HoZn2,0.0163
ErZn,0.1139
ErZn12,0.0116
Er6Zn23,0.0681
Er2Zn17,0.1046
TmZn,0.0801
Tm2Zn17,0.0972
TmZn2,0
YbZn,0.0
YbZn2,0.0043
YbZn11,0.0363
LuZn,0.0623
Lu2Zn17,0.0859
HfZn2,0.015
HfZn3,0
TaZn2,0
Zn11Ir2,0.2003
Zn3Ir,0.3035
ZnPt,0.0
Zn49Pt29,0
ZnPt3,0.0243
Zn12Pt7,0.0501
Zn3Pt,0.2213
ZnAu,0.3547
ZnAu3,0
Zn3Au,0.2126
AcZn3,0
ThZn2,0.0
Th2Zn,0.0
Th2Zn17,0.0983
ThZn4,0.034
PaZn3,0.0576
U2Zn17,0
PuZn2,0.0
Pu3Zn22,0
GaAs,0.1887
Ga2Se3,1.0376
GaSe,1.2354
GaBr2,3.1591
GaBr3,3.3473
RbGa3,0.1472
RbGa7,0.0
SrGa2,0.0
SrGa4,0.0214
Sr8Ga7,0.0193
YGa6,0.0
YGa2,0.0839
Y5Ga3,0.0107
YGa,0.0
YGa3,0
ZrGa,0.0
Zr2Ga,0
Zr2Ga3,0.0673
Zr3Ga2,0.0582
ZrGa2,0.0242
ZrGa3,0.0181
NbGa3,0.0
Nb3Ga2,0.0
Nb5Ga13,0.0
GaMo3,0.0261
GaTc,0.0043
GaRu,0.0985
Ga3Ru,0.0741
GaRh,0.0
Ga9Rh2,0.0325
Ga17Rh10,0.0138
GaPd2,0.0
Ga5Pd13,0.017
Ga5Pd,0.0174
Ga3Pd5,0.0141
GaAg2,0.155
GaSb,0.0
GaTe,1.0066
Ga2Te5,0.957
Ga7Te10,0.8714
Ga2Te3,0.6375
GaI3,2.3617
Ga2I3,2.2814
GaI2,2.3766
CsGa3,0.2539
CsGa7,0.0496
BaGa2,0.0353
BaGa4,0.0
Ba8Ga7,0.011
LaGa2,0.0458
La5Ga3,0.0514
LaGa6,0.0031
CeGa6,0.0
Ce3Ga,0.0089
CeGa2,0.0
Ce5Ga3,0.0009
CeGa3,0
PrGa2,0.032
PrGa,0.0
PrGa3,0
NdGa,0.0
NdGa2,0.102
NdGa3,0
PmGa3,0
SmGa2,0.0957
Sm5Ga3,0.026
SmGa3,0
EuGa2,0.0
EuGa4,0.0002
Eu3Ga2,0
GdGa,0.0
GdGa2,0.0
GdGa3,0
TbGa,0.0
TbGa2,0.0748
TbGa3,0
DyGa2,0.0317
Dy5Ga3,0.0313
DyGa,0.0
DyGa3,0
HoGa2,0.0294
HoGa3,0
Ho5Ga3,0
ErGa2,0.0376
ErGa3,0.0
Er5Ga3,0.0
TmGa3,0.0
TmGa2,0.0
Tm3Ga5,0.0084
YbGa2,0.0
YbGa,0.0963
YbGa4,0.041
LuGa3,0.2206
HfGa3,0.0508
HfGa,0.0
Hf2Ga3,0.0
HfGa2,0.0
Hf5Ga3,0.035
Hf2Ga,0.0
TaGa3,0.0
Ta3Ga2,0.0
Ga3Os,0.6734
Ga9Ir2,0.0
GaIr,0.0
Ga2Ir,0.0058
Ga2Pt,0.0
Ga3Pt2,0.161
Ga3Pt5,0.0379
GaPt3,0.1525
GaPt2,0.0925
Ga2Au,0.0558
GaAu,0.1004
GaAu2,0.0245
AcGa3,0.0414
Th2Ga,0.0
ThGa,0.0289
ThGa2,0.0
ThGa3,0
PaGa3,0.0609
UGa3,0.0132
NpGa3,0.0
PuGa2,0.0
PuGa3,0.0177
PuGa,0.0
GeAs,0.7289
GeAs2,0.7097
GeSe,0.8988
GeSe2,1.4381
GeBr2,2.7908
GeBr4,2.9647
RbGe,1.015
SrGe,0.0
Sr2Ge,0.3776
SrGe2,0.0
Y5Ge4,0.0
Y3Ge4,0.0
Y5Ge3,0
Y3Ge5,0
YGe,0.0
ZrGe2,0.0
Zr5Ge3,0
NbGe2,0
Nb5Ge3,0.0
Ge2Mo,0.0
GeMo3,0.0297
Ge3Ru2,0.3814
GeRh,0.0285
GeRh2,0.0
GePd2,0.0
GePd,0.0
Ge8Pd21,0
GeTe,0.7469
GeI2,2.022
GeI4,1.996
CsGe,1.3383
BaGe2,0.5255
Ba3Ge4,0.0
Ba2Ge,0.3086
BaGe,0.0
LaGe,0.026
La6Ge11,0.0608
CeGe2,0.0
Ce5Ge3,0.0016
PrGe,0.0
Pr4Ge3,0.0
Pr4Ge7,0.084
NdGe,0.0
Nd4Ge7,0.0
Nd5Ge3,0.0
Nd5Ge4,0.0
Nd3Ge5,0
Pm3Ge,0.0328
Sm3Ge5,0.0
Sm5Ge4,0
EuGe2,0.0279
EuGe,0.0
GdGe,0.0091
TbGe,0.0
Tb5Ge4,0
Tb3Ge5,0
Tb5Ge3,0
Dy3Ge4,0.0
Dy3Ge5,0.006
DyGe,0.0
Ho11Ge10,0.0
Ho3Ge5,0.0
Ho14Ge23,0.0137
HoGe,0
Ho3Ge4,0.0
Er3Ge4,0.0
ErGe,0.0
Er5Ge3,0.0
TmGe2,0.0
Yb3Ge5,0.0
Yb2Ge,0.0382
Yb5Ge4,0.025
Yb3Ge8,0
Hf5Ge4,0.0
Hf5Ge3,0
HfGe2,0.0
Hf2Ge,0.0
TaGe2,0
Ta5Ge3,0.0
Ta3Ge,0.0258
Re3Ge7,0.0152
Ge2Os,0.0
Ge5Ir4,0.1279
GeIr,0.0
Ge7Ir3,0.1343
Ge2Pt3,0.0
Ge3Pt2,0.0
GePt,0.0
GePt3,0.1043
AcGe3,0
Th3Ge2,0.0
ThGe,0.0
Th2Ge,0.0
ThGe2,0
PaGe3,0
Pa3Ge,0
UGe3,0.0
NpGe3,0.0203
PuGe3,0.0
Pu3Ge,0.0
As2Se3,1.4598
AsBr3,3.1271
RbAs,0.5851
Rb2As3,0.4651
Rb3As7,1.576
Rb3As11,1.4693
Rb3As,0.2825
Sr5As3,0.0
SrAs,0.0134
Sr3As4,0.7953
Sr4As3,0.5853
SrAs3,0.0
YAs,0.0
ZrAs,0.0
ZrAs2,0.0
NbAs2,0.0275
NbAs,0.0
Nb3As,0.0
Nb5As3,0.0
Mo5As4,0.0
MoAs2,0.0
Mo2As3,0.0
Tc2As3,0.0
As2Ru,0.4492
As3Rh,0.0
AsRh2,0.0314
As2Rh,0.3368
AsPd2,0.0
As2Pd,0.0
AsPd5,0
CdAs2,0.1511
Cd3As2,0.4139
InAs,0.0
Sn4As3,0
Te3As2,0.4367
AsI3,2.2375
Cs3As7,1.6303
Cs3As,0.0
Cs2As3,0.4858
Cs3As11,1.3912
BaAs2,0.4149
BaAs3,0
Ba3As14,1.1763
Ba20As13,0
LaAs,0.0
LaAs2,0.5974
CeAs,0
PrAs,0.0
NdAs,0.0
SmAs,0.0
Eu4As3,0.0
Eu3As4,0
GdAs,0.107
TbAs,0.0
DyAs,0.0
HoAs,0.0
ErAs,0.0
TmAs,0.0
Yb4As3,0.0
LuAs,0
HfAs,0.0
HfAs2,0.0
Hf3As,0.0
TaAs2,0.0
Ta5As4,0
TaAs,0.0
Ta3As,0.0022
As3W2,0.0054
Re3As7,0
As2Os,0.6546
As3Ir,0.7872
As2Ir,0.8137
As2Pt,0.0802
ThAs,0
ThAs2,0.0
Th3As4,0.3988
PaAs2,0.0
PaAs,0
Pa3As4,0
UAs2,0.0
UAs,0
U3As4,0
